"numProiezione","numFila","numPosto","dataVendita","prezzo"
"357","383","665","10","66","Tradizionale"
"358","776","550","18","30","Tradizionale"
"359","688","632","13","48","Tradizionale"
"360","242","599","18","33","Tradizionale"
"361","268","642","16","40","3-D"
"362","400","282","16","17","3-D"
"363","439","726","14","51","3-D"
"364","726","382","19","20","3-D"
"365","287","331","21","15","3-D"
"366","260","618","10","61","Tradizionale"
"367","687","705","17","41","Tradizionale"
"368","344","399","24","16","Tradizionale"
"369","320","702","23","30","3-D"
"370","757","262","20","13","Tradizionale"
"371","224","791","12","65","Tradizionale"
"372","526","749","14","53","3-D"
"373","657","420","19","22","Tradizionale"
"374","488","298","12","24","Tradizionale"
"375","328","209","14","14","3-D"
"376","227","643","14","45","Tradizionale"
"377","307","638","15","42","3-D"
"378","612","570","12","47","Tradizionale"
"379","572","794","24","33","Tradizionale"
"381","439","303","15","20","3-D"
"382","405","306","17","18","Tradizionale"
"383","537","509","14","36","3-D"
"384","429","569","22","25","Tradizionale"
"385","528","339","19","17","Tradizionale"
"386","221","669","12","55","3-D"
"387","671","429","23","18","3-D"
"388","749","553","12","46","3-D"
"389","770","300","14","21","3-D"
"390","655","502","11","45","Tradizionale"
"391","740","457","12","38","Tradizionale"
"392","461","609","19","32","Tradizionale"
"393","775","409","21","19","3-D"
"394","580","430","21","20","Tradizionale"
"395","283","759","13","58","Tradizionale"
"396","498","372","10","37","Tradizionale"
"397","205","272","16","17","Tradizionale"
"398","607","279","24","11","Tradizionale"
"399","408","515","18","28","3-D"
"400","609","643","10","64","3-D"
"402","585","207","10","20","3-D"
"403","750","232","17","13","Tradizionale"
"405","394","327","23","14","Tradizionale"
"406","300","600","15","40","Tradizionale"
"407","365","522","20","26","3-D"
"408","505","625","24","26","Tradizionale"
"409","388","479","21","22","Tradizionale"
"410","792","310","15","20","Tradizionale"
"411","635","708","19","37","3-D"
"412","642","282","15","18","Tradizionale"
"413","453","590","15","39","Tradizionale"
"414","218","592","14","42","Tradizionale"
"415","351","686","14","49","Tradizionale"
"416","456","718","14","51","3-D"
"417","395","255","23","11","3-D"
"418","669","554","23","24","Tradizionale"
"419","262","528","23","22","Tradizionale"
"420","235","609","13","46","3-D"
"421","739","749","10","74","3-D"
"422","719","466","19","24","3-D"
"423","489","547","19","28","3-D"
"424","774","221","18","12","Tradizionale"
"425","518","445","14","31","3-D"
"426","682","671","12","55","3-D"
"427","730","213","16","13","3-D"
"428","707","401","20","20","Tradizionale"
"429","555","739","19","38","Tradizionale"
"430","235","457","17","26","Tradizionale"
"431","285","717","14","51","Tradizionale"
"432","498","530","15","35","Tradizionale"
"433","714","555","15","37","3-D"
"434","342","550","17","32","3-D"
"435","704","218","22","9","3-D"
"436","259","491","12","40","Tradizionale"
"437","428","440","18","24","Tradizionale"
"438","506","610","17","35","Tradizionale"
"439","239","284","12","23","Tradizionale"
"440","263","541","12","45","Tradizionale"
"441","371","779","18","43","Tradizionale"
"442","512","197","12","16","3-D"
"443","565","253","23","11","3-D"
"444","682","407","17","23","Tradizionale"
"445","622","344","12","28","Tradizionale"
"446","266","378","13","29","Tradizionale"
"447","592","236","16","14","3-D"
"448","648","462","24","19","Tradizionale"
"449","482","798","22","36","3-D"
"450","462","724","11","65","Tradizionale"
"451","596","759","16","47","3-D"
"452","509","476","12","39","Tradizionale"
"453","355","348","15","23","Tradizionale"
"454","497","295","20","14","Tradizionale"
"455","457","392","12","32","Tradizionale"
"456","350","190","24","7","3-D"
"457","713","267","24","11","Tradizionale"
"458","759","679","13","52","Tradizionale"
"459","300","540","10","54","3-D"
"460","580","232","11","21","3-D"
"461","519","673","21","32","3-D"
"462","665","328","17","19","Tradizionale"
"463","751","257","14","18","Tradizionale"
"464","418","723","22","32","3-D"
"465","613","370","18","20","3-D"
"466","546","687","22","31","Tradizionale"
"467","549","519","22","23","Tradizionale"
"468","783","363","16","22","Tradizionale"
"469","614","324","10","32","Tradizionale"
"470","492","191","17","11","3-D"
"471","460","751","23","32","Tradizionale"
"472","249","228","18","12","Tradizionale"
"473","646","647","19","34","3-D"
"474","507","368","12","30","3-D"
"475","572","426","15","28","3-D"
"476","796","799","16","49","3-D"
"477","715","409","20","20","3-D"
"478","280","309","14","22","3-D"
"479","235","606","22","27","3-D"
"480","508","208","18","11","3-D"
"481","550","420","24","17","3-D"
"482","248","543","21","25","3-D"
"483","432","515","13","39","Tradizionale"
"484","400","349","19","18","3-D"
"485","487","392","19","20","Tradizionale"
"486","698","383","23","16","Tradizionale"
"487","745","365","10","36","Tradizionale"
"488","581","353","19","18","Tradizionale"
"489","614","664","12","55","3-D"
"490","379","469","21","22","Tradizionale"
"491","727","452","24","18","Tradizionale"
"492","220","595","21","28","Tradizionale"
"493","569","434","11","39","Tradizionale"
"494","521","568","11","51","3-D"
"495","488","365","11","33","3-D"
"496","340","762","23","33","3-D"
"497","367","773","11","70","Tradizionale"
"498","424","613","22","27","Tradizionale"
"499","792","555","22","25","3-D"
"500","280","567","11","51","Tradizionale"
"501","624","536","15","35","Tradizionale"
"502","722","275","23","11","3-D"
"503","255","549","15","36","Tradizionale"
"504","671","714","11","64","Tradizionale"
"505","409","524","24","21","3-D"
"506","532","797","24","33","Tradizionale"
"507","453","784","11","71","3-D"
"508","549","793","19","41","Tradizionale"
"509","410","338","22","15","3-D"
"510","267","235","11","21","Tradizionale"
"511","522","727","20","36","Tradizionale"
"512","251","510","16","31","3-D"
"513","672","465","19","24","3-D"
"514","475","762","11","69","3-D"
"515","446","186","17","10","Tradizionale"
"516","421","561","24","23","Tradizionale"
"517","209","737","11","67","3-D"
"518","708","254","14","18","3-D"
"519","573","206","22","9","3-D"
"520","699","187","20","9","3-D"
"521","653","310","18","17","3-D"
"522","426","382","11","34","3-D"
"523","323","641","23","27","3-D"
"524","800","270","11","24","3-D"
"525","474","760","12","63","Tradizionale"
"526","516","561","17","33","Tradizionale"
"527","305","357","12","29","Tradizionale"
"528","789","632","16","39","Tradizionale"
"529","501","181","19","9","Tradizionale"
"530","638","163","15","10","3-D"
"531","405","713","15","47","3-D"
"532","711","162","13","12","3-D"
"533","669","540","22","24","3-D"
"534","326","476","13","36","Tradizionale"
"535","716","218","12","18","Tradizionale"
"536","583","672","22","30","Tradizionale"
"537","575","773","20","38","3-D"
"538","362","619","14","44","Tradizionale"
"539","355","316","20","15","Tradizionale"
"540","391","410","12","34","3-D"
"541","486","319","14","22","3-D"
"542","365","272","10","27","3-D"
"543","715","612","17","36","Tradizionale"
"544","778","580","13","44","3-D"
"545","209","334","16","20","3-D"
"546","451","528","11","48","3-D"
"547","751","557","23","24","Tradizionale"
"548","479","440","11","40","3-D"
"549","261","557","10","55","3-D"
"550","258","291","15","19","3-D"
"551","779","697","12","58","Tradizionale"
"552","537","772","19","40","3-D"
"553","724","518","16","32","Tradizionale"
"554","427","385","15","25","3-D"
"555","538","796","17","46","3-D"
"556","600","646","22","29","3-D"
"557","343","208","11","18","3-D"
"558","564","226","15","15","Tradizionale"
"559","597","792","20","39","3-D"
"560","513","579","17","34","Tradizionale"
"561","566","548","18","30","Tradizionale"
"562","645","516","17","30","3-D"
"563","600","298","21","14","Tradizionale"
"564","678","426","16","26","3-D"
"565","236","751","17","44","Tradizionale"
"566","424","295","21","14","Tradizionale"
"567","485","523","19","27","3-D"
"568","752","544","10","54","Tradizionale"
"569","681","392","23","17","3-D"
"570","322","482","24","20","3-D"
"571","612","797","21","37","Tradizionale"
"572","271","767","24","31","Tradizionale"
"573","632","241","23","10","3-D"
"574","727","252","15","16","3-D"
"575","708","267","11","24","Tradizionale"
"576","284","328","14","23","3-D"
"577","559","215","12","17","Tradizionale"
"578","546","572","24","23","Tradizionale"
"579","778","554","14","39","Tradizionale"
"580","536","606","23","26","Tradizionale"
"581","773","743","10","74","3-D"
"582","451","558","17","32","3-D"
"583","663","511","17","30","Tradizionale"
"584","783","182","21","8","3-D"
"585","552","727","10","72","Tradizionale"
"586","702","338","11","30","Tradizionale"
"587","206","606","24","25","3-D"
"588","347","644","13","49","Tradizionale"
"589","613","175","20","8","3-D"
"590","266","346","18","19","Tradizionale"
"591","693","495","24","20","Tradizionale"
"592","412","549","18","30","3-D"
"593","614","270","17","15","Tradizionale"
"594","285","792","17","46","3-D"
"595","250","264","24","11","Tradizionale"
"596","608","322","12","26","Tradizionale"
"597","642","247","17","14","Tradizionale"
"598","381","374","21","17","Tradizionale"
"600","388","296","17","17","3-D"
"601","714","282","23","12","3-D"
"602","326","258","11","23","Tradizionale"
"603","407","482","10","48","Tradizionale"
"604","670","369","14","26","3-D"
"605","794","729","20","36","Tradizionale"
"606","726","466","16","29","3-D"
"607","237","631","21","30","Tradizionale"
"608","287","344","14","24","Tradizionale"
"609","715","672","13","51","Tradizionale"
"610","423","681","20","34","Tradizionale"
"611","370","210","22","9","Tradizionale"
"612","358","452","12","37","3-D"
"613","591","339","14","24","3-D"
"614","331","785","17","46","3-D"
"615","205","732","19","38","3-D"
"616","210","334","14","23","3-D"
"617","738","251","20","12","3-D"
"618","524","707","11","64","3-D"
"619","751","798","11","72","Tradizionale"
"620","248","683","21","32","Tradizionale"
"621","207","241","15","16","Tradizionale"
"622","292","217","11","19","Tradizionale"
"623","292","554","24","23","Tradizionale"
"624","778","668","11","60","Tradizionale"
"625","785","723","19","38","3-D"
"626","332","616","21","29","3-D"
"627","227","177","23","7","Tradizionale"
"628","746","334","14","23","3-D"
"629","226","196","21","9","3-D"
"630","263","223","19","11","Tradizionale"
"631","334","317","24","13","3-D"
"632","473","671","12","55","3-D"
"633","339","498","22","22","Tradizionale"
"634","292","794","10","79","Tradizionale"
"635","795","647","10","64","3-D"
"636","575","663","18","36","Tradizionale"
"637","614","745","17","43","Tradizionale"
"638","736","480","20","24","3-D"
"639","275","699","13","53","Tradizionale"
"640","377","188","15","12","3-D"
"641","500","438","12","36","Tradizionale"
"642","798","385","21","18","Tradizionale"
"643","284","719","18","39","Tradizionale"
"644","266","603","14","43","3-D"
"645","435","677","16","42","3-D"
"646","215","599","19","31","Tradizionale"
"647","766","673","22","30","3-D"
"648","784","581","16","36","Tradizionale"
"649","663","453","12","37","Tradizionale"
"650","372","584","24","24","Tradizionale"
"651","498","318","20","15","3-D"
"652","439","516","24","21","Tradizionale"
"653","772","785","16","49","Tradizionale"
"654","763","637","16","39","Tradizionale"
"655","583","645","12","53","3-D"
"656","238","707","24","29","3-D"
"657","318","623","22","28","3-D"
"658","665","206","18","11","Tradizionale"
"659","463","270","17","15","Tradizionale"
"660","681","165","10","16","Tradizionale"
"661","588","490","12","40","3-D"
"662","318","589","19","31","Tradizionale"
"663","295","381","23","16","Tradizionale"
"664","768","734","17","43","3-D"
"665","745","303","20","15","3-D"
"666","505","232","20","11","3-D"
"667","364","386","23","16","3-D"
"668","791","252","24","10","3-D"
"669","654","577","13","44","Tradizionale"
"670","777","328","24","13","3-D"
"671","425","564","16","35","3-D"
"672","692","786","13","60","Tradizionale"
"673","352","515","17","30","3-D"
"674","256","571","16","35","3-D"
"675","696","406","23","17","3-D"
"676","547","545","15","36","Tradizionale"
"677","203","373","16","23","Tradizionale"
"678","384","361","17","21","Tradizionale"
"679","272","388","21","18","Tradizionale"
"680","378","601","23","26","3-D"
"681","580","440","16","27","Tradizionale"
"683","755","168","20","8","3-D"
"684","545","248","14","17","3-D"
"685","342","627","24","26","Tradizionale"
"686","677","353","12","29","Tradizionale"
"687","536","323","23","14","3-D"
"688","379","537","24","22","3-D"
"689","769","578","14","41","Tradizionale"
"690","736","498","17","29","3-D"
"691","752","179","21","8","3-D"
"692","232","394","23","17","Tradizionale"
"693","727","647","13","49","Tradizionale"
"694","671","625","20","31","3-D"
"695","628","711","15","47","3-D"
"696","732","177","13","13","Tradizionale"
"697","607","447","11","40","Tradizionale"
"698","739","498","12","41","Tradizionale"
"699","389","711","13","54","3-D"
"700","362","678","12","56","3-D"
"701","436","793","11","72","Tradizionale"
"702","499","581","15","38","3-D"
"703","291","556","17","32","Tradizionale"
"704","266","617","22","28","3-D"
"705","458","373","23","16","3-D"
"706","420","178","20","8","3-D"
"707","696","496","22","22","Tradizionale"
"708","510","667","21","31","3-D"
"709","656","649","10","64","Tradizionale"
"710","581","227","21","10","Tradizionale"
"711","446","416","21","19","3-D"
"712","381","636","23","27","Tradizionale"
"713","764","557","22","25","Tradizionale"
"714","241","482","13","37","Tradizionale"
"715","446","450","23","19","Tradizionale"
"716","405","726","18","40","3-D"
"717","434","161","15","10","3-D"
"718","271","770","13","59","3-D"
"719","719","479","20","23","3-D"
"720","761","168","14","12","3-D"
"721","362","608","22","27","Tradizionale"
"722","518","308","10","30","3-D"
"723","363","244","15","16","3-D"
"724","252","539","21","25","Tradizionale"
"725","279","183","14","13","Tradizionale"
"726","358","265","11","24","3-D"
"727","533","788","17","46","3-D"
"728","708","343","22","15","3-D"
"729","326","487","21","23","Tradizionale"
"730","563","793","16","49","Tradizionale"
"731","440","337","19","17","Tradizionale"
"732","574","617","24","25","Tradizionale"
"733","208","664","20","33","3-D"
"734","374","663","24","27","3-D"
"735","761","794","17","46","3-D"
"736","560","785","11","71","3-D"
"737","703","762","23","33","3-D"
"738","665","189","12","15","Tradizionale"
"739","618","370","16","23","Tradizionale"
"740","274","225","14","16","3-D"
"741","438","587","21","27","Tradizionale"
"742","597","606","23","26","Tradizionale"
"743","375","711","21","33","3-D"
"744","441","684","22","31","Tradizionale"
"745","387","557","21","26","Tradizionale"
"746","260","490","22","22","Tradizionale"
"747","372","639","12","53","Tradizionale"
"748","550","795","16","49","Tradizionale"
"749","684","553","11","50","Tradizionale"
"750","497","178","10","17","Tradizionale"
"751","799","452","16","28","Tradizionale"
"752","583","316","10","31","3-D"
"753","517","329","24","13","3-D"
"754","775","289","21","13","3-D"
"755","321","794","22","36","Tradizionale"
"756","233","753","15","50","Tradizionale"
"757","430","472","17","27","3-D"
"758","552","300","14","21","3-D"
"759","662","649","21","30","Tradizionale"
"760","232","359","24","14","3-D"
"761","390","463","10","46","3-D"
"762","256","761","19","40","3-D"
"763","557","630","19","33","3-D"
"764","236","762","13","58","Tradizionale"
"765","743","764","24","31","3-D"
"766","200","369","16","23","Tradizionale"
"767","544","778","15","51","Tradizionale"
"768","558","563","17","33","3-D"
"769","784","477","16","29","3-D"
"770","791","398","16","24","3-D"
"771","412","777","23","33","Tradizionale"
"772","531","189","23","8","3-D"
"773","466","275","12","22","3-D"
"774","499","783","15","52","3-D"
"775","645","196","24","8","3-D"
"776","249","437","17","25","Tradizionale"
"777","536","364","24","15","Tradizionale"
"778","739","390","13","30","3-D"
"779","693","468","23","20","3-D"
"780","353","684","19","36","Tradizionale"
"781","289","392","11","35","3-D"
"782","470","702","15","46","3-D"
"783","332","166","15","11","3-D"
"784","214","229","20","11","Tradizionale"
"785","444","671","14","47","Tradizionale"
"786","538","550","15","36","Tradizionale"
"787","542","605","15","40","Tradizionale"
"788","499","234","13","18","Tradizionale"
"789","442","574","12","47","Tradizionale"
"790","661","477","22","21","Tradizionale"
"791","205","314","10","31","3-D"
"792","614","369","10","36","Tradizionale"
"793","631","249","17","14","Tradizionale"
"794","440","314","20","15","Tradizionale"
"795","223","526","12","43","Tradizionale"
"796","667","178","14","12","3-D"
"797","329","665","10","66","3-D"
"798","607","489","14","34","Tradizionale"
"799","545","463","24","19","Tradizionale"
"800","418","700","24","29","Tradizionale"
"801","418","460","19","24","3-D"
"802","771","618","23","26","Tradizionale"
"803","633","387","10","38","Tradizionale"
"804","779","387","23","16","3-D"
"805","605","492","14","35","3-D"
"806","419","511","22","23","3-D"
"807","515","347","24","14","3-D"
"808","697","318","13","24","Tradizionale"
"809","517","746","14","53","Tradizionale"
"810","683","474","13","36","Tradizionale"
"811","445","551","16","34","3-D"
"812","526","469","22","21","Tradizionale"
"813","797","708","12","59","3-D"
"814","620","449","23","19","Tradizionale"
"815","687","653","13","50","3-D"
"816","340","402","18","22","Tradizionale"
"817","664","565","12","47","3-D"
"818","324","415","11","37","3-D"
"819","690","383","20","19","3-D"
"820","582","438","18","24","3-D"
"821","214","211","13","16","Tradizionale"
"822","749","609","12","50","3-D"
"823","312","693","18","38","Tradizionale"
"824","573","759","12","63","3-D"
"825","221","402","21","19","3-D"
"826","349","428","21","20","Tradizionale"
"827","744","795","23","34","3-D"
"828","772","675","15","45","3-D"
"829","562","374","22","17","Tradizionale"
"830","484","490","20","24","3-D"
"831","666","369","23","16","3-D"
"832","201","785","12","65","3-D"
"833","632","647","24","26","Tradizionale"
"834","231","695","24","28","3-D"
"835","759","608","23","26","3-D"
"836","465","604","22","27","Tradizionale"
"837","283","348","20","17","Tradizionale"
"838","632","444","18","24","Tradizionale"
"839","433","476","10","47","3-D"
"840","644","611","22","27","3-D"
"841","689","298","12","24","3-D"
"842","587","227","12","18","3-D"
"843","481","276","18","15","Tradizionale"
"844","220","661","15","44","3-D"
"845","474","689","16","43","Tradizionale"
"846","450","374","17","22","3-D"
"847","338","245","23","10","Tradizionale"
"848","433","195","18","10","Tradizionale"
"849","380","602","24","25","Tradizionale"
"850","704","358","16","22","Tradizionale"
"851","488","756","14","54","Tradizionale"
"852","527","598","19","31","3-D"
"853","650","387","18","21","3-D"
"854","506","724","24","30","3-D"
"855","499","325","15","21","Tradizionale"
"856","665","528","12","44","3-D"
"857","585","433","12","36","3-D"
"858","501","433","17","25","Tradizionale"
"859","316","508","14","36","3-D"
"860","522","444","22","20","Tradizionale"
"861","396","524","20","26","Tradizionale"
"862","740","231","10","23","Tradizionale"
"863","571","337","22","15","Tradizionale"
"864","503","602","20","30","Tradizionale"
"865","290","635","16","39","3-D"
"866","652","698","19","36","3-D"
"867","256","561","21","26","Tradizionale"
"868","694","325","20","16","Tradizionale"
"869","730","217","15","14","3-D"
"870","502","665","14","47","3-D"
"871","314","756","20","37","3-D"
"872","319","449","23","19","Tradizionale"
"873","638","596","14","42","3-D"
"874","640","297","24","12","Tradizionale"
"875","414","392","14","28","Tradizionale"
"876","312","327","11","29","3-D"
"877","298","607","19","31","Tradizionale"
"878","698","630","23","27","Tradizionale"
"879","739","259","22","11","Tradizionale"
"880","757","382","18","21","3-D"
"881","779","230","19","12","Tradizionale"
"882","280","264","23","11","Tradizionale"
"883","573","546","16","34","3-D"
"884","218","371","22","16","3-D"
"885","239","306","16","19","Tradizionale"
"886","261","497","19","26","3-D"
"887","419","737","23","32","Tradizionale"
"888","412","229","24","9","Tradizionale"
"889","323","795","17","46","Tradizionale"
"890","465","181","10","18","Tradizionale"
"891","414","550","11","50","3-D"
"892","263","413","13","31","Tradizionale"
"893","432","789","19","41","Tradizionale"
"894","735","208","10","20","Tradizionale"
"895","301","289","10","28","Tradizionale"
"896","278","445","23","19","3-D"
"897","705","537","23","23","Tradizionale"
"898","271","633","20","31","3-D"
"899","674","287","20","14","Tradizionale"
"900","735","441","12","36","3-D"
"901","538","171","11","15","Tradizionale"
"902","273","397","10","39","Tradizionale"
"903","393","321","10","32","Tradizionale"
"904","684","720","14","51","Tradizionale"
"905","502","660","24","27","3-D"
"906","639","506","21","24","3-D"
"907","619","609","24","25","Tradizionale"
"908","448","593","20","29","Tradizionale"
"909","678","493","18","27","Tradizionale"
"910","386","621","16","38","Tradizionale"
"912","702","313","20","15","3-D"
"913","413","786","15","52","3-D"
"914","207","763","11","69","Tradizionale"
"915","625","567","19","29","3-D"
"916","459","167","22","7","Tradizionale"
"917","763","381","22","17","3-D"
"918","737","792","23","34","Tradizionale"
"919","528","188","18","10","3-D"
"920","704","701","23","30","Tradizionale"
"921","526","170","10","17","Tradizionale"
"922","787","350","23","15","3-D"
"923","461","167","24","6","3-D"
"924","787","464","17","27","3-D"
"925","454","624","17","36","Tradizionale"
"926","743","566","19","29","Tradizionale"
"927","396","218","21","10","Tradizionale"
"928","228","228","17","13","3-D"
"929","631","161","14","11","3-D"
"930","740","786","12","65","3-D"
"931","721","379","15","25","Tradizionale"
"932","461","244","13","18","3-D"
"933","605","317","11","28","Tradizionale"
"934","234","397","11","36","3-D"
"935","394","793","10","79","Tradizionale"
"936","411","517","16","32","3-D"
"937","580","771","21","36","Tradizionale"
"938","511","687","10","68","3-D"
"939","713","385","14","27","Tradizionale"
"940","295","163","11","14","Tradizionale"
"941","428","254","23","11","3-D"
"942","716","374","19","19","3-D"
"943","537","350","20","17","3-D"
"944","752","544","15","36","Tradizionale"
"945","480","725","21","34","Tradizionale"
"946","605","550","23","23","3-D"
"947","768","164","24","6","3-D"
"948","649","282","13","21","Tradizionale"
"949","786","527","11","47","Tradizionale"
"950","400","277","12","23","3-D"
"951","214","215","16","13","3-D"
"952","716","662","22","30","Tradizionale"
"953","705","601","14","42","3-D"
"954","557","689","23","29","3-D"
"955","679","397","22","18","Tradizionale"
"956","385","380","15","25","Tradizionale"
"957","251","399","22","18","Tradizionale"
"958","552","458","24","19","Tradizionale"
"959","790","411","13","31","Tradizionale"
"960","410","251","11","22","3-D"
"961","432","387","15","25","Tradizionale"
"962","504","395","19","20","3-D"
"963","451","297","22","13","3-D"
"964","396","436","24","18","Tradizionale"
"965","727","533","17","31","Tradizionale"
"966","306","466","20","23","Tradizionale"
"967","795","707","12","58","Tradizionale"
"968","443","754","17","44","Tradizionale"
"969","596","663","19","34","Tradizionale"
"970","263","166","21","7","3-D"
"971","610","236","15","15","Tradizionale"
"972","401","665","11","60","3-D"
"973","247","573","22","26","Tradizionale"
"974","449","681","10","68","Tradizionale"
"975","622","427","19","22","Tradizionale"
"976","532","487","16","30","3-D"
"977","539","509","21","24","Tradizionale"
"978","339","314","19","16","Tradizionale"
"979","328","770","11","70","3-D"
"980","800","462","15","30","3-D"
"981","707","430","12","35","Tradizionale"
"982","485","167","13","12","Tradizionale"
"983","779","370","11","33","Tradizionale"
"984","629","499","19","26","Tradizionale"
"985","774","620","20","31","3-D"
"986","643","471","24","19","Tradizionale"
"987","468","320","10","32","3-D"
"988","340","613","18","34","3-D"
"989","710","483","11","43","Tradizionale"
"990","732","781","19","41","3-D"
"991","794","171","16","10","3-D"
"992","278","470","22","21","3-D"
"993","698","492","24","20","3-D"
"995","690","685","11","62","3-D"
"996","455","249","19","13","3-D"
"997","526","654","18","36","Tradizionale"
"998","755","502","13","38","3-D"
"999","22","25","23","22","tradizionale"
"1000","23","22","23","33","tradizionale"
"1001","23","23","22","21","3-D"
